runner_id,machine,role_id
22492,VDICLDAPDCED039,966
22493,VDICLDAPDCED039,967
22494,VDICLDAPDCED059,968
22495,DB0B0903471,809
22496,RB0B0879269,809
22497,DB0B0899292,809
22498,DB0B0872122,809
22499,RB0B0879124,809
22500,RB0B0873820,810
22501,RB0B0879269,810
22502,RB0B0899292,810
22503,RB0B0879075,810
22504,RB0B0879124,810
22505,RB0B0873820,934
22506,DB0B0903471,934
22507,RB0B0899292,934
22508,RB0B0879075,934
22509,RB0B0879124,934
22510,RB0B0873820,935
22511,DB0B0915701,935
22512,RB0B0899292,935
22513,RB0B0879075,935
22514,RB0B0879124,935
22515,DB0B0899292,936
22516,DB0B0903471,936
22517,DB0B0899292,936
22518,DB0B0872122,936
22519,RB0B0879124,936
22520,DB0B0899292,937
22521,DB0B0915701,937
22522,RB0B0879269,937
22523,RB0B0879075,937
22524,RB0B0879124,937
22525,DB0B0899292,938
22526,DB0B0915701,938
22527,DB0B0879269,938
22528,DB0B0899292,938
22529,DB0B0879124,938
22530,DB0B0899292,940
22531,DB0B0903471,940
22532,RB0B0879269,940
22533,DB0B0899292,940
22534,RB0B0879124,940
22535,DB0B0899292,939
22536,DB0B0903471,939
22537,DB0B0879269,939
22538,RB0B0899292,939
22539,DB0B0872122,939
22540,DB0B0810140,969
22541,DB0B0810140,970
22542,DB0B0810140,971
22543,DB0B0826403,969
22544,DB0B0826403,970
22545,DB0B0826403,971
22546,DB0B0826652,969
22547,DB0B0826652,970
22548,DB0B0826652,971
22549,DB0B0826158,969
22550,DB0B0826158,970
22551,DB0B0826158,971
22552,RB0B0903108,972
22553,RB0B0903108,973
22554,RB0B0903108,974
22555,RB0B0903108,975
22556,RB0B0903108,976
22557,RB0B0903108,977
22558,RB0B0903108,978
22559,RB0B0903108,979
22560,RB0B0903108,980
22561,RB0B0903108,981
22562,RB0B0903158,972
22563,RB0B0903158,973
22564,RB0B0903158,974
22565,RB0B0903158,975
22566,RB0B0903158,976
22567,RB0B0903158,977
22568,RB0B0903158,978
22569,RB0B0903158,979
22570,RB0B0903158,980
22571,RB0B0903158,981
22572,DB0B0879269,972
22573,DB0B0879269,973
22574,DB0B0879269,974
22575,DB0B0879269,975
22576,DB0B0879269,976
22577,DB0B0879269,977
22578,DB0B0879269,978
22579,DB0B0879269,979
22580,DB0B0879269,980
22581,DB0B0879269,981
22582,RB0B0899248,891
22583,RB0B0899248,892
22584,RB0B0899248,893
22585,RB0B0899248,894
22586,RB0B0899248,895
22587,RB0B0879131,982
22588,RB0B0879131,983
22589,RB0B0879131,984
22590,DB0B0879131,985
22591,RB0B0879131,986
22592,RB0B0879131,987
22593,RB0B0879131,988
22594,RB0B0879131,989
22595,RB0B0879131,990
22596,RB0B0879131,991
22597,RB0B0879131,992
22598,RB0B0879131,993
22599,DB0B0877689,982
22600,DB0B0877689,983
22601,DB0B0877689,984
22602,DB0B0877689,985
22603,DB0B0877689,986
22604,DB0B0877689,987
22605,DB0B0877689,988
22606,DB0B0877689,989
22607,DB0B0877689,990
22608,DB0B0877689,991
22609,DB0B0877689,992
22610,DB0B0877689,993
22611,DB0B0874352,994
22612,DB0B0810032,995
22613,DB0B0810032,996
22614,DB0B0810032,997
22615,DB0B0810032,998
22616,DB0B0810030,995
22617,DB0B0810030,996
22618,DB0B0810030,997
22619,DB0B0810030,998
22620,,995
22621,DB0B0826352,996
22622,,997
22623,DB0B0826352,998
22624,DB0B0872108,999
22625,DB0B0872108,1000
22626,DB0B0915689,1001
22627,DB0B0878271,1003
22628,DB0B0826657,1002
22629,DB0B0915689,1004
22630,DB0B0826657,1005
22631,PB0B0877466,1006
22632,DB0B0898902,1007
22633,DB0B0826530,1008
22634,DB0B0826530,1009
22635,DB0B0810135,1014
22636,DB0B0810135,1015
22637,DB0B0810135,1016
22638,DB0B0810135,1017
22639,DB0B0810135,1018
22640,DB0B0826677,1014
22641,DB0B0826677,1015
22642,DB0B0826677,1016
22643,DB0B0826677,1017
22644,DB0B0826677,1018
22645,DB0B0826405,1014
22646,DB0B0826405,1015
22647,DB0B0826405,1016
22648,DB0B0826405,1017
22649,DB0B0826405,1018
22650,DB0B0810391,1014
22651,DB0B0810391,1015
22652,DB0B0810391,1016
22653,DB0B0810391,1017
22654,DB0B0810391,1018
22655,DB0B0828818,1010
22656,DB0B0828818,1011
22657,DB0B0828818,1012
22658,DB0B0828818,1013
22659,RB0B0898864,1019
22660,RB0B0898864,1020
22661,RB0B0898864,1021
22662,RB0B0898864,1022
22663,RB0B0898864,1023
22664,RB0B0898864,1024
22665,RB0B0898864,1025
22666,RB0B0898864,1026
22667,RB0B0898864,1027
22668,RB0B0873903,1028
22669,RB0B0873903,1029
22670,DB0B0826309,1030
22671,RB0B0873903,1031
22672,RB0B0873903,1032
22673,RB0B0873903,1033
22674,RB0B0873903,1034
22675,RB0B0873903,1035
22676,RB0B0873903,1036
22677,RB0B0873903,1037
22678,RB0B0873903,1038
22679,RB0B0873903,1039
22680,RB0B0873903,1040
22681,RB0B0873903,1041
22682,RB0B0873903,1042
22683,RB0B0873903,1043
22684,RB0B0873903,1044
22685,RB0B0873903,1045
22686,RB0B0873903,1046
22687,RB0B0873903,1047
22688,RB0B0873903,1048
22689,RB0B0873903,1049
22690,RB0B0873903,1050
22691,RB0B0873903,1051
22692,RB0B0873903,1052
22693,DB0B0826309,1053
22694,DB0B0826309,1054
22695,RB0B0873903,1055
22696,RB0B0873903,1056
22697,RB0B0810004,1028
22698,RB0B0810004,1029
22699,RB0B0810004,1030
22700,RB0B0810004,1031
22701,RB0B0810004,1032
22702,RB0B0810004,1033
22703,RB0B0810004,1034
22704,RB0B0810004,1035
22705,RB0B0810004,1036
22706,RB0B0810004,1037
22707,RB0B0810004,1038
22708,RB0B0810004,1039
22709,RB0B0810004,1040
22710,DB0B0810004,1041
22711,RB0B0810004,1042
22712,DB0B0810004,1043
22713,DB0B0810004,1044
22714,DB0B0810004,1045
22715,RB0B0810004,1046
22716,RB0B0810004,1047
22717,RB0B0810004,1048
22718,RB0B0810004,1049
22719,RB0B0810004,1050
22720,RB0B0810004,1051
22721,RB0B0810004,1052
22722,RB0B0810004,1053
22723,RB0B0810004,1054
22724,RB0B0810004,1055
22725,RB0B0810004,1056
22726,RB0B0903622,1028
22727,RB0B0903622,1029
22728,RB0B0903622,1030
22729,RB0B0903622,1031
22730,RB0B0903622,1032
22731,RB0B0903622,1033
22732,RB0B0903622,1034
22733,RB0B0903622,1035
22734,RB0B0903622,1036
22735,RB0B0903622,1037
22736,RB0B0903622,1038
22737,RB0B0903622,1039
22738,RB0B0903622,1040
22739,RB0B0903622,1041
22740,RB0B0903622,1042
22741,RB0B0903622,1043
22742,RB0B0903622,1044
22743,RB0B0903622,1045
22744,RB0B0903622,1046
22745,RB0B0903622,1047
22746,RB0B0903622,1048
22747,RB0B0903622,1049
22748,RB0B0903622,1050
22749,RB0B0903622,1051
22750,RB0B0903622,1052
22751,RB0B0903622,1053
22752,RB0B0903622,1054
22753,RB0B0903622,1055
22754,RB0B0903622,1056
22755,RB0B0828781,1028
22756,RB0B0828781,1029
22757,RB0B0828781,1030
22758,RB0B0828781,1031
22759,RB0B0828781,1032
22760,RB0B0828781,1033
22761,RB0B0828781,1034
22762,RB0B0828781,1035
22763,RB0B0828781,1036
22764,RB0B0828781,1037
22765,RB0B0828781,1038
22766,RB0B0828781,1039
22767,RB0B0828781,1040
22768,RB0B0828781,1041
22769,RB0B0828781,1042
22770,DB0B0828781,1043
22771,RB0B0828781,1044
22772,RB0B0828781,1045
22773,RB0B0828781,1046
22774,RB0B0828781,1047
22775,RB0B0828781,1048
22776,RB0B0828781,1049
22777,RB0B0828781,1050
22778,RB0B0828781,1051
22779,RB0B0828781,1052
22780,RB0B0828781,1053
22781,RB0B0828781,1054
22782,RB0B0828781,1055
22783,RB0B0828781,1056
22784,RB0B0872177,1028
22785,RB0B0872177,1029
22786,RB0B0872177,1030
22787,RB0B0872177,1031
22788,RB0B0872177,1032
22789,RB0B0872177,1033
22790,RB0B0872177,1034
22791,RB0B0872177,1035
22792,RB0B0872177,1036
22793,RB0B0872177,1037
22794,RB0B0872177,1038
22795,RB0B0872177,1039
22796,RB0B0872177,1040
22797,RB0B0872177,1041
22798,RB0B0872177,1042
22799,DB0B0872177,1043
22800,RB0B0872177,1044
22801,RB0B0872177,1045
22802,RB0B0872177,1046
22803,RB0B0872177,1047
22804,RB0B0872177,1048
22805,RB0B0872177,1049
22806,RB0B0872177,1050
22807,RB0B0872177,1051
22808,RB0B0872177,1052
22809,RB0B0872177,1053
22810,RB0B0872177,1054
22811,RB0B0872177,1055
22812,RB0B0872177,1056
22813,RB0B0872125,1028
22814,RB0B0872125,1029
22815,RB0B0872125,1030
22816,RB0B0872125,1031
22817,RB0B0872125,1032
22818,RB0B0872125,1033
22819,RB0B0872125,1034
22820,RB0B0872125,1035
22821,DB0B0872125,1036
22822,DB0B0872125,1037
22823,DB0B0872125,1038
22824,DB0B0872125,1039
22825,DB0B0872125,1040
22826,DB0B0872125,1041
22827,DB0B0872125,1042
22828,DB0B0872125,1043
22829,DB0B0872125,1044
22830,DB0B0872125,1045
22831,RB0B0872125,1046
22832,RB0B0872125,1047
22833,RB0B0872125,1048
22834,RB0B0872125,1049
22835,RB0B0872125,1050
22836,RB0B0872125,1051
22837,RB0B0872125,1052
22838,RB0B0872125,1053
22839,RB0B0872125,1054
22840,RB0B0872125,1055
22841,RB0B0872125,1056
22842,RB0B0872172,1028
22843,RB0B0872172,1029
22844,RB0B0872172,1030
22845,RB0B0872172,1031
22846,RB0B0872172,1032
22847,RB0B0872172,1033
22848,RB0B0872172,1034
22849,RB0B0872172,1035
22850,RB0B0872172,1036
22851,RB0B0872172,1037
22852,RB0B0872172,1038
22853,RB0B0872172,1039
22854,RB0B0872172,1040
22855,RB0B0872172,1041
22856,RB0B0872172,1042
22857,RB0B0872172,1043
22858,RB0B0872172,1044
22859,RB0B0872172,1045
22860,RB0B0872172,1046
22861,RB0B0872172,1047
22862,RB0B0872172,1048
22863,RB0B0872172,1049
22864,RB0B0872172,1050
22865,RB0B0872172,1051
22866,RB0B0872172,1052
22867,RB0B0872172,1053
22868,RB0B0872172,1054
22869,RB0B0872172,1055
22870,RB0B0872172,1056
22871,RB0B0876536,1028
22872,RB0B0876536,1029
22873,RB0B0876536,1030
22874,RB0B0876536,1031
22875,RB0B0876536,1032
22876,RB0B0876536,1033
22877,RB0B0876536,1034
22878,RB0B0876536,1035
22879,RB0B0876536,1036
22880,RB0B0876536,1037
22881,RB0B0876536,1038
22882,RB0B0876536,1039
22883,RB0B0876536,1040
22884,RB0B0876536,1041
22885,RB0B0876536,1042
22886,RB0B0876536,1043
22887,RB0B0876536,1044
22888,RB0B0876536,1045
22889,RB0B0876536,1046
22890,RB0B0876536,1047
22891,RB0B0876536,1048
22892,RB0B0876536,1049
22893,RB0B0876536,1050
22894,RB0B0876536,1051
22895,RB0B0876536,1052
22896,RB0B0876536,1053
22897,RB0B0876536,1054
22898,RB0B0876536,1055
22899,RB0B0876536,1056
22900,DB0B0902958,1057
22901,DB0L0862502,1057
22902,DB0B0876836,1058
22903,DB0B0826165,1059
22904,DB0B0826165,1060
22905,DB0B0826165,1061
22906,DB0B0826165,1062
22907,DB0B0826165,1063
22908,DB0B0826165,1064
22909,DB0B0826165,1065
22910,RB0B0902415,972
22911,RB0B0902415,973
22912,RB0B0902415,974
22913,DB0B0902415,975
22914,RB0B0902415,976
22915,DB0B0902415,977
22916,DB0B0902415,978
22917,RB0B0902415,979
22918,RB0B0902415,980
22919,RB0B0902415,981
22920,RB0B0826442,972
22921,RB0B0826442,973
22922,RB0B0826442,974
22923,RB0B0826442,975
22924,RB0B0826442,976
22925,DB0B0826442,977
22926,DB0B0826442,978
22927,RB0B0826442,979
22928,RB0B0826442,980
22929,RB0B0826442,981
22930,DB0B0826219,809
22931,RB0B0826219,810
22932,RB0B0826219,934
22933,RB0B0826219,935
22934,DB0B0826219,936
22935,RB0B0826219,937
22936,DB0B0826219,938
22937,DB0B0826219,939
22938,RB0B0826219,940
22939,DB0B0879130,809
22940,RB0B0879130,810
22941,RB0B0879130,934
22942,RB0B0879130,935
22943,DB0B0879130,936
22944,RB0B0879130,937
22945,DB0B0879130,938
22946,DB0B0879130,939
22947,DB0B0879130,940
22948,DB0B0830115,809
22949,RB0B0830115,810
22950,RB0B0830115,934
22951,RB0B0830115,935
22952,DB0B0830115,936
22953,RB0B0830115,937
22954,DB0B0830115,938
22955,RB0B0830115,939
22956,DB0B0830115,940
22957,DB0B0834179,945
22958,DB0B0834179,946
22959,DB0B0834179,947
22960,DB0B0834179,948
22961,DB0B0809989,945
22962,DB0B0809989,946
22963,DB0B0809989,947
22964,DB0B0809989,948
22965,RB0B0874349,1069
22966,RB0B0874349,1066
22967,RB0B0874349,1067
22968,RB0B0874349,1068
22969,RB0B0828694,1069
22970,RB0B0828694,1066
22971,RB0B0828694,1067
22972,RB0B0828694,1068
22973,RB0B0826531,459
22974,RB0B0826435,459
22975,RB0B0809923,459
22976,RB0B0899057,459
22977,DB0B0872166,1070
22978,DB0B0872166,1071
22979,DB0B0872166,1072
22980,DB0B0872166,1073
22981,DB0B0872166,1074
22983,DB0B0810135,1076
22984,DB0B0810135,1077
22985,DB0B0826677,1075
22986,DB0B0826677,1076
22987,DB0B0826677,1077
22988,DB0B0826405,1075
22989,DB0B0826405,1076
22990,DB0B0826405,1077
22991,DB0B0810391,1075
22992,DB0B0810391,1076
22993,DB0B0810391,1077
22994,RB0B0810181,276
22995,RB0B0810181,277
22996,RB0F2531020,510
22997,RB0F2531020,512
22998,RB0F2531020,513
22999,RB0F2531020,514
23000,RB0F2531020,515
23001,RB0B0810202,510
23002,RB0B0810202,512
23003,RB0B0810202,513
23004,RB0B0810202,514
23005,RB0B0810202,515
23006,RB0B0899269,548
23007,RB0B0899269,549
23008,DB0B0899269,1078
23009,RB0B0902236,1078
23010,RB0B0903173,1078
23011,DB0B0903180,1078
23012,DB0B0810135,1075
23013,DB0B0903408,1079
23014,DB0B0903408,1080
23015,DB0B0903408,1081
23016,DB0B0903408,1082
23017,DB0B0903408,1083
23018,DB0B0903408,1084
23019,DB0B0915700,1079
23020,DB0B0915700,1080
23021,DB0B0915700,1081
23022,DB0B0915700,1082
23023,DB0B0915700,1083
23024,DB0B0915700,1084
23025,DB0B0898983,1065
23026,DB0B0879273,1085
23027,DB0B0902556,1086
23028,DB0B0902556,1087
23029,DB0B0902556,1088
23030,DB0B0903394,1086
23031,DB0B0903394,1087
23032,DB0B0903394,1088
23033,DB0B0902572,1086
23034,DB0B0902572,1087
23035,DB0B0902572,1088
23036,DB0B0902572,1086
23037,DB0B0902609,1087
23038,DB0B0902609,1088
23039,DB0B0902572,1086
23040,DB0B0902572,1087
23041,DB0B0902572,1088
23042,RB0B0902614,1089
23043,RB0B0902614,1090
23044,RB0B0902614,1091
23045,RB0B0902614,1092
23046,RB0B0902614,1093
23047,RB0B0902614,1094
23048,RB0B0902614,1095
23049,RB0B0902614,1096
23050,RB0B0902614,1097
23051,RB0B0902614,1098
23052,RB0B0902614,1099
23053,RB0B0902614,1100
23054,RB0B0902614,1101
23055,DB0B0899273,1089
23056,DB0B0899273,1090
23057,DB0B0899273,1091
23058,DB0B0899273,1092
23059,DB0B0899273,1093
23060,DB0B0899273,1094
23061,DB0B0899273,1095
23062,DB0B0899273,1096
23063,DB0B0899273,1097
23064,DB0B0899273,1098
23065,DB0B0899273,1099
23066,DB0B0899273,1100
23067,DB0B0899273,1101
23068,RB0B0879281,1089
23069,DB0B0879281,1090
23070,RB0B0879281,1091
23071,RB0B0879281,1092
23072,RB0B0879281,1093
23073,DB0B0879281,1094
23074,DB0B0879281,1095
23075,RB0B0879281,1096
23076,RB0B0879281,1097
23077,DB0B0879281,1098
23078,DB0B0879281,1099
23079,RB0B0879281,1100
23080,DB0B0879281,1101
23081,DB0B0835516,1089
23082,DB0B0835516,1090
23083,DB0B0835516,1091
23084,DB0B0835516,1092
23085,DB0B0835516,1093
23086,DB0B0835516,1094
23087,DB0B0835516,1095
23088,DB0B0835516,1096
23089,DB0B0835516,1097
23090,DB0B0835516,1098
23091,DB0B0835516,1099
23092,DB0B0835516,1100
23093,DB0B0835516,1101
23094,DB0B0813279,995
23095,DB0B0813279,996
23096,DB0B0813279,997
23097,DB0B0813279,998
23098,DB0B0809877,995
23099,DB0B0809877,996
23100,DB0B0809877,997
23101,DB0B0809877,998
23102,DB0B0810032,1102
23103,DB0B0810030,1102
23104,DB0B0826352,1102
23105,DB0B0813279,1102
23106,DB0B0809877,1102
23107,DB0B0810032,1103
23108,DB0B0810030,1103
23109,DB0B0826352,1103
23110,DB0B0813279,1103
23111,DB0B0809877,1103
23112,DB0B0826148,1104
23113,DB0B0826148,1105
23114,DB0B0826148,1106
23115,DB0B0826148,1107
23116,DB0B0899304,1108
23117,DB0B0899304,1109
23118,DB0B0899304,1110
23119,DB0B0826468,1111
23120,DB0B0878947,1112
23121,DB0B0878947,1113
23122,RB0B0826553,606
23123,RB0B0826553,607
23124,RB0B0826553,608
23125,RB0B0826553,609
23126,RB0B0826553,610
23127,RB0B0826553,611
23128,RB0B0826180,1114
23129,RB0B0826180,1115
23130,RB0B0826180,1116
23131,RB0B0826180,1117
23132,DB0B0826180,1118
23133,RB0B0826180,1119
23134,RB0B0915690,1114
23135,RB0B0915690,1115
23136,RB0B0915690,1116
23137,RB0B0915690,1117
23138,DB0B0903172,1118
23139,RB0B0915690,1119
23140,RB0B0915672,172
23141,RB0B0828847,276
23142,RB0B0915516,276
23143,RB0B0899260,276
23144,RB0B0828668,277
23145,RB0B0898885,1120
23146,RB0B0898885,1121
23147,RB0B0898885,1122
23148,RB0B0898885,1123
23149,RB0B0898885,1124
23150,RB0B0899297,1120
23151,RB0B0899297,1121
23152,RB0B0899297,1122
23153,RB0B0899297,1123
23154,RB0B0899297,1124
23155,RB0B0899039,1120
23156,RB0B0899039,1121
23157,RB0B0899039,1122
23158,RB0B0899039,1123
23159,RB0B0899039,1124
23160,DB0B0899274,1125
23161,DB0B0899274,1126
23162,DB0B0899274,1127
23163,DB0B0899274,1128
23164,DB0B0875947,1129
23165,DB0B0875948,1129
23166,RB0B0874347,1130
23171,DB0B0902955,1133
23172,DV0V0506031,1133
23173,RB0B0915565,1134
23174,RB0B0915565,1135
23175,RB0B0915565,1136
23176,RB0B0915565,1137
23177,DB0B0915698,1114
23178,DB0B0915698,1115
23179,DB0B0915698,1116
23180,DB0B0915698,1117
23181,DB0B0915698,1118
23182,DB0B0915698,1119
23183,PB0B0812656,1138
23184,PB0B0912671,1138
23185,DB0B0828690,1138
23186,DB0B0828701,1138
23187,DB0B0873796,1138
23188,DB0B0810089,1138
23189,DB0B0882962,1138
23190,DB0B0882952,1138
23191,DB0B0882953,1138
23192,DB0B0915674,1138
23193,DB0B0915709,1138
23194,PB0B0872178,1138
23195,DB0L0858169,1138
23196,DB0L0860443,1138
23197,PB0B0812656,1139
23198,PB0B0812671,1139
23199,DB0B0828690,1139
23200,RB0B0828701,1139
23201,DB0B0873796,1139
23202,RB0B0810089,1139
23203,RB0B0882962,1139
23204,RB0B0882952,1139
23205,RB0B0882953,1139
23206,RB0B0915674,1139
23207,RB0B0915709,1139
23208,RB0B0872178,1139
23209,RB0L0858169,1139
23210,RB0L0860443,1139
23211,PB0B0812656,1140
23212,PB0B0812671,1140
23213,DB0B0828690,1140
23214,RB0B0828701,1140
23215,DB0B0873796,1140
23216,RB0B0810089,1140
23217,RB0B0882962,1140
23218,RB0B0882952,1140
23219,RB0B0882953,1140
23220,RB0B0915674,1140
23221,RB0B0915709,1140
23222,RB0B0872178,1140
23223,RB0L0858169,1140
23224,RB0B0915630,1140
23225,PB0B0812656,1141
23226,PB0B0912671,1141
23227,DB0B0828690,1141
23228,DB0B0828701,1141
23229,DB0B0873796,1141
23230,DB0B0810089,1141
23231,DB0B0882962,1141
23232,DB0B0882952,1141
23233,DB0B0882953,1141
23234,DB0B0915674,1141
23235,DB0B0915709,1141
23236,PB0B0872178,1141
23237,DB0L0858169,1141
23238,DB0L0860443,1141
23239,PB0B0812656,1142
23240,PB0B0812671,1142
23241,DB0B0828690,1142
23242,DB0B0828701,1142
23243,DB0B0873796,1142
23244,DB0B0810089,1142
23245,DB0B0882962,1142
23246,DB0B0882952,1142
23247,DB0B0882953,1142
23248,DB0B0915674,1142
23249,RB0B0915709,1142
23250,PB0B0872178,1142
23251,DB0L0858169,1142
23252,RB0L0860443,1142
23253,PB0B0812656,1143
23254,PB0B0912671,1143
23255,DB0B0828690,1143
23256,DB0B0828701,1143
23257,DB0B0873796,1143
23258,RB0B0810089,1143
23259,DB0B0882962,1143
23260,DB0B0882952,1143
23261,DB0B0882953,1143
23262,RB0B0915674,1143
23263,DB0B0915709,1143
23264,PB0B0872178,1143
23265,DB0L0858169,1143
23266,DB0L0860443,1143
23267,DB0B0899274,1144
23268,DB0B0877699,1145
23269,DB0B0828852,1145
23270,DB0B0915657,1145
23271,RB0B0877699,1146
23272,DB0B0828852,1146
23273,DB0B0915657,1146
23274,RB0B0877699,1147
23275,DB0B0828852,1147
23276,DB0B0915657,1147
23286,DB0B0915656,1148
23287,DB0B0915656,1149
23288,DB0B0915656,1150
23289,DB0B0915656,1151
